,source,target,weight
5667,Canada,United States,0.096045197740113
5668,Liberia,Oman,0.006896551724137931
5669,Mali,Congo,0.02185792349726776
5670,Nigeria,Ecuador,0.0064516129032258064
5671,Azerbaijan,Turkey,0.038461538461538464
5672,Montenegro,Norway,0.05
5673,Australia,Peru,0.006369426751592357
5674,Iran,Ecuador,0.008620689655172414
5675,Ecuador,Venezuela,0.044
5676,Luxembourg,Montenegro,0.005865102639296188
5677,Belgium,Switzerland,0.03169014084507042
5678,Morocco,Burkina Faso,0.014388489208633094
5679,South Africa,Guinea,0.017241379310344827
5680,Egypt,Japan,0.0106951871657754
5681,Comoros,Gabon,0.014285714285714285
5682,Afghanistan,Sri Lanka,0.014285714285714285
5683,Uzbekistan,Oman,0.037037037037037035
5684,Malta,Libya,0.019543973941368076
5685,Cascadia,Kárpátalja,0.5
5686,Japan,New Zealand,0.004149377593360996
5687,Aruba,El Salvador,0.012345679012345678
5688,Cape Verde,Libya,0.011904761904761904
5689,Syria,Turkey,0.005376344086021506
5690,Ghana,Portugal,0.011363636363636364
5691,Hong Kong,North Korea,0.049019607843137254
5692,Poland,Latvia,0.007246376811594203
5693,Israel,Northern Ireland,0.02072538860103627
5694,Japan,Russia,0.012448132780082987
5695,Mexico,Basque Country,0.01968503937007874
5696,South Korea,France,0.009302325581395349
5697,Ukraine,Cyprus,0.011904761904761904
5698,Chile,England,0.006060606060606061
5699,Mauritania,Sierra Leone,0.02158273381294964
5700,German DR,Sweden,0.021739130434782608
5701,Qatar,Kuwait,0.09569377990430622
5702,Moldova,Greece,0.03773584905660377
5703,Armenia,Malta,0.007246376811594203
5704,Tahiti,Fiji,0.10256410256410256
5705,Lebanon,South Korea,0.07586206896551724
5706,Haiti,Mexico,0.05056179775280899
5707,Maldives,Oman,0.07377049180327869
5708,Tonga,Solomon Islands,0.1111111111111111
5709,Guinea,Niger,0.016666666666666666
5710,Kyrgyzstan,Pakistan,0.010752688172043012
5711,Northern Ireland,Estonia,0.005649717514124294
5712,Northern Ireland,Sweden,0.00847457627118644
5713,Anguilla,Bahamas,0.030303030303030304
5714,Saint Kitts and Nevis,Costa Rica,0.011494252873563218
5715,Lesotho,Malawi,0.08571428571428572
5716,Lithuania,Kazakhstan,0.004464285714285714
5717,Zambia,Kenya,0.08444444444444445
5718,Armenia,Morocco,0.007246376811594203
5719,Philippines,Hong Kong,0.02030456852791878
5720,Cyprus,Wales,0.019083969465648856
5721,South Korea,Egypt,0.018604651162790697
5722,Eritrea,Botswana,0.045454545454545456
5723,Mexico,Luxembourg,0.003937007874015748
5724,India,Belarus,0.004629629629629629
5725,Ukraine,Hungary,0.023809523809523808
5726,Andorra,Georgia,0.005917159763313609
5727,Haiti,Oman,0.0056179775280898875
5728,Tunisia,Algeria,0.08064516129032258
5729,Thailand,Georgia,0.0031645569620253164
5730,Saint Kitts and Nevis,Saint Lucia,0.034482758620689655
5731,Pakistan,Cambodia,0.013513513513513514
5732,Jordan,Kyrgyzstan,0.018867924528301886
5733,Japan,Uruguay,0.016597510373443983
5734,Mozambique,Libya,0.013157894736842105
5735,Equatorial Guinea,Estonia,0.01282051282051282
5736,Brittany,Norway,0.3333333333333333
5737,Kazakhstan,Austria,0.015873015873015872
5738,Equatorial Guinea,Burkina Faso,0.01282051282051282
5739,France,Belgium,0.1171875
5740,Mongolia,Macau,0.0625
5741,Indonesia,Syria,0.013605442176870748
5742,Bulgaria,Georgia,0.007246376811594203
5743,Comoros,Yemen,0.014285714285714285
5744,Silesia,Poland,0.6666666666666666
5745,Silesia,Basque Country,0.3333333333333333
5746,Turkmenistan,North Korea,0.02564102564102564
5747,Eswatini,DR Congo,0.023255813953488372
5748,Ivory Coast,Cameroon,0.06206896551724138
5749,Hungary,Peru,0.006557377049180328
5750,Chile,Iran,0.0030303030303030303
5751,Botswana,China PR,0.014285714285714285
5752,Canada,Netherlands,0.011299435028248588
5753,Hungary,Belarus,0.003278688524590164
5754,Moldova,Romania,0.025157232704402517
5755,Kenya,Seychelles,0.00390625
5756,Latvia,Romania,0.018957345971563982
5757,Sri Lanka,Jordan,0.00684931506849315
5758,Georgia,Lebanon,0.014925373134328358
5759,Dominica,Jamaica,0.009174311926605505
5760,South Africa,Ethiopia,0.008620689655172414
5761,Guam,Aruba,0.012195121951219513
5762,Peru,Bulgaria,0.006734006734006734
5763,Namibia,Niger,0.016666666666666666
5764,Saudi Arabia,Russia,0.004830917874396135
5765,Israel,Zimbabwe,0.0051813471502590676
5766,Liberia,Burundi,0.006896551724137931
5767,Armenia,Slovenia,0.007246376811594203
5768,Indonesia,Japan,0.030612244897959183
5769,Germany,Sweden,0.056074766355140186
5770,Kuwait,Vietnam,0.004739336492890996
5771,Belarus,Austria,0.02962962962962963
5772,Mauritania,Libya,0.007194244604316547
5773,Liechtenstein,Finland,0.015625
5774,Slovakia,Netherlands,0.016
5775,Zanzibar,Malawi,0.0975609756097561
5776,Egypt,Chad,0.0053475935828877
5777,Togo,Réunion,0.005376344086021506
5778,Kuwait,Russia,0.009478672985781991
5779,Costa Rica,Austria,0.004484304932735426
5780,Burundi,Nigeria,0.01098901098901099
5781,Sierra Leone,Gambia,0.047619047619047616
5782,Montenegro,Bulgaria,0.016666666666666666
5783,Bhutan,Laos,0.011764705882352941
5784,Bulgaria,Chile,0.0036231884057971015
5785,Turks and Caicos Islands,Cayman Islands,0.03225806451612903
5786,Liberia,Papua New Guinea,0.006896551724137931
5787,Uganda,Egypt,0.08018867924528301
5788,South Africa,Rwanda,0.008620689655172414
5789,Honduras,Basque Country,0.004878048780487805
5790,Croatia,Tunisia,0.01282051282051282
5791,Vietnam,Kuwait,0.009345794392523364
5792,Norway,Slovakia,0.002932551319648094
5793,Poland,Senegal,0.0036231884057971015
5794,Palau,Guam,0.5
5795,Algeria,Sweden,0.024390243902439025
5796,Gibraltar,Belgium,0.022222222222222223
5797,Iran,Yugoslavia,0.008620689655172414
5798,Qatar,Libya,0.009569377990430622
5799,Lithuania,Croatia,0.004464285714285714
5800,Finland,Luxembourg,0.002369668246445498
5801,Djibouti,DR Congo,0.03409090909090909
5802,Australia,Canada,0.01910828025477707
5803,Trinidad and Tobago,Ecuador,0.0078125
5804,Antigua and Barbuda,Dominica,0.027522935779816515
5805,Tamil Eelam,Ellan Vannin,0.08333333333333333
5806,Rwanda,Nigeria,0.01818181818181818
5807,Gambia,DR Congo,0.008928571428571428
5808,Ethiopia,Mali,0.006097560975609756
5809,Iran,United States,0.008620689655172414
5810,Malta,Cape Verde,0.003257328990228013
5811,Bosnia and Herzegovina,Slovakia,0.02830188679245283
5812,Norway,Azerbaijan,0.002932551319648094
5813,Kenya,India,0.0078125
5814,Jamaica,Nigeria,0.00823045267489712
5815,Falkland Islands,Orkney,0.038461538461538464
5816,Brunei,Yemen,0.020618556701030927
5817,Anguilla,Antigua and Barbuda,0.030303030303030304
5818,Guadeloupe,Saint Martin,0.009615384615384616
5819,South Korea,Ecuador,0.004651162790697674
5820,Luxembourg,Moldova,0.002932551319648094
5821,Kuwait,Saudi Arabia,0.07109004739336493
5822,Vietnam,Iraq,0.056074766355140186
5823,Yugoslavia,Argentina,0.012345679012345678
5824,Turkey,Brazil,0.017543859649122806
5825,Jordan,Azerbaijan,0.012578616352201259
5826,Malawi,South Africa,0.03418803418803419
5827,Czech Republic,Slovenia,0.010526315789473684
5828,Russia,Mexico,0.024539877300613498
5829,Bosnia and Herzegovina,Scotland,0.018867924528301886
5830,Bulgaria,Switzerland,0.021739130434782608
5831,Haiti,Saint Kitts and Nevis,0.0056179775280898875
5832,Thailand,United States,0.0031645569620253164
5833,Namibia,Botswana,0.058333333333333334
5834,Indonesia,Croatia,0.003401360544217687
5835,China PR,Jordan,0.004975124378109453
5836,Israel,Spain,0.025906735751295335
5837,Greece,Brazil,0.0043859649122807015
5838,Zimbabwe,Oman,0.006329113924050633
5839,Slovakia,Chile,0.008
5840,Bahrain,United Arab Emirates,0.06190476190476191
5841,New Zealand,Tanzania,0.006211180124223602
5842,Liberia,Rwanda,0.006896551724137931
5843,Armenia,Greece,0.028985507246376812
5844,Bahrain,Australia,0.02857142857142857
5845,Bahrain,Yemen,0.009523809523809525
5846,Gibraltar,Ynys Môn,0.03333333333333333
5847,Northern Mariana Islands,Palestine,0.043478260869565216
5848,North Korea,Saudi Arabia,0.05263157894736842
5849,Malaysia,Philippines,0.0032258064516129032
5850,Maldives,Madagascar,0.00819672131147541
5851,Bangladesh,Sudan,0.006493506493506494
5852,Slovakia,Scotland,0.016
5853,Puerto Rico,Dominican Republic,0.06741573033707865
5854,Macau,Saudi Arabia,0.0196078431372549
5855,Djibouti,Ethiopia,0.18181818181818182
5856,Serbia,Bulgaria,0.010638297872340425
5857,Zimbabwe,Lesotho,0.012658227848101266
5858,Yemen,Algeria,0.00641025641025641
5859,Ecuador,Republic of Ireland,0.004
5860,Switzerland,Azerbaijan,0.002785515320334262
5861,Finland,Portugal,0.014218009478672985
5862,Basque Country,Mexico,0.2222222222222222
5863,Gabon,Congo,0.07692307692307693
5864,Orkney,Western Isles,0.058823529411764705
5865,Menorca,Gozo,0.125
5866,Djibouti,Malawi,0.045454545454545456
5867,Indonesia,Bosnia and Herzegovina,0.003401360544217687
5868,Myanmar,Iran,0.009900990099009901
5869,Sudan,Ivory Coast,0.037037037037037035
5870,Egypt,Togo,0.0053475935828877
5871,Scotland,Netherlands,0.03861003861003861
5872,Kenya,Tunisia,0.01953125
5873,Luxembourg,Canada,0.005865102639296188
5874,United Arab Emirates,Australia,0.019417475728155338
5875,Sierra Leone,South Africa,0.007936507936507936
5876,United Arab Emirates,Egypt,0.024271844660194174
5877,Martinique,French Guiana,0.03125
5878,Saint Lucia,Guyana,0.03636363636363636
5879,Philippines,Syria,0.025380710659898477
5880,Estonia,Northern Ireland,0.017793594306049824
5881,Wallis Islands and Futuna,Vanuatu,0.10526315789473684
5882,Uzbekistan,Thailand,0.05555555555555555
5883,Congo,Algeria,0.011904761904761904
5884,Romania,Peru,0.004366812227074236
5885,Gabon,Algeria,0.006993006993006993
5886,Venezuela,Catalonia,0.004329004329004329
5887,Trinidad and Tobago,El Salvador,0.015625
5888,Frøya,Orkney,0.041666666666666664
5889,United Arab Emirates,Sweden,0.0048543689320388345
5890,Cambodia,Syria,0.01639344262295082
5891,Madagascar,Nigeria,0.024793388429752067
5892,Albania,Spain,0.046153846153846156
5893,South Korea,Romania,0.004651162790697674
5894,Oman,Kosovo,0.005263157894736842
5895,Guatemala,Costa Rica,0.1323529411764706
5896,Isle of Wight,Åland Islands,0.13333333333333333
5897,Mali,Nigeria,0.03278688524590164
5898,Turkey,France,0.017543859649122806
5899,Canada,Martinique,0.005649717514124294
5900,Sudan,Malawi,0.010582010582010581
5901,Armenia,Georgia,0.021739130434782608
5902,Turks and Caicos Islands,Haiti,0.0967741935483871
5903,Namibia,Liberia,0.008333333333333333
5904,South Africa,United States,0.02586206896551724
5905,San Marino,Romania,0.015384615384615385
5906,Bosnia and Herzegovina,Egypt,0.009433962264150943
5907,Austria,Bosnia and Herzegovina,0.0032679738562091504
5908,Estonia,Thailand,0.0035587188612099642
5909,Azerbaijan,Northern Ireland,0.019230769230769232
5910,Norway,Netherlands,0.02932551319648094
5911,Czech Republic,Greece,0.010526315789473684
5912,Laos,India,0.014285714285714285
5913,Singapore,United Arab Emirates,0.01524390243902439
5914,San Marino,Scotland,0.041025641025641026
5915,Hong Kong,Tajikistan,0.00980392156862745
5916,Galicia,Central Spain,0.3333333333333333
5917,Morocco,Ghana,0.02158273381294964
5918,South Korea,Norway,0.009302325581395349
5919,Yugoslavia,Turkey,0.006172839506172839
5920,Mali,Burkina Faso,0.06557377049180328
5921,Turkmenistan,Thailand,0.01282051282051282
5922,Wales,Albania,0.003105590062111801
5923,Slovenia,Argentina,0.00909090909090909
5924,Mozambique,Ethiopia,0.006578947368421052
5925,Trinidad and Tobago,Curaçao,0.02734375
5926,Ethiopia,Lesotho,0.006097560975609756
5927,Russia,North Korea,0.006134969325153374
5928,Honduras,Qatar,0.00975609756097561
5929,Serbia,France,0.0425531914893617
5930,Mauritius,Mauritania,0.01282051282051282
5931,Canada,Guadeloupe,0.005649717514124294
5932,Lebanon,Kuwait,0.10344827586206896
5933,Curaçao,Venezuela,0.014705882352941176
5934,Angola,Mexico,0.00819672131147541
5935,United Arab Emirates,Slovakia,0.014563106796116505
5936,France,Czechoslovakia,0.03125
5937,Zimbabwe,Burundi,0.006329113924050633
5938,Seychelles,Gambia,0.008771929824561403
5939,Gibraltar,Malta,0.022222222222222223
5940,Yemen,Jordan,0.00641025641025641
5941,Croatia,Austria,0.01282051282051282
5942,Ecuador,Lebanon,0.004
5943,Israel,Kosovo,0.0051813471502590676
5944,Saudi Arabia,Syria,0.00966183574879227
5945,Jersey,Panjab,0.01639344262295082
5946,Sint Maarten,Jamaica,0.07407407407407407
5947,Nepal,United Arab Emirates,0.019736842105263157
5948,Belarus,Northern Ireland,0.022222222222222223
5949,Liechtenstein,Armenia,0.015625
5950,Angola,Mauritius,0.02459016393442623
5951,Qatar,Panama,0.004784688995215311
5952,Costa Rica,United States,0.08520179372197309
5953,Burkina Faso,Belgium,0.005847953216374269
5954,Benin,Oman,0.006535947712418301
5955,Israel,France,0.02072538860103627
5956,New Zealand,Japan,0.018633540372670808
5957,North Korea,Qatar,0.02631578947368421
5958,Sudan,Jordan,0.010582010582010581
5959,Czech Republic,Iceland,0.021052631578947368
5960,Costa Rica,Belgium,0.008968609865470852
5961,Isle of Wight,Guernsey,0.13333333333333333
5962,Slovakia,Serbia,0.016
5963,Georgia,Denmark,0.022388059701492536
5964,India,Myanmar,0.037037037037037035
5965,Bosnia and Herzegovina,Argentina,0.02830188679245283
5966,Angola,Malawi,0.02459016393442623
5967,Liechtenstein,Poland,0.005208333333333333
5968,China PR,Mali,0.004975124378109453
5969,Donetsk PR,Luhansk PR,0.5
5970,Norway,Estonia,0.002932551319648094
5971,Timor-Leste,Palestine,0.034482758620689655
5972,Italy,England,0.06060606060606061
5973,Falkland Islands,Hitra,0.038461538461538464
5974,Canada,Tunisia,0.005649717514124294
5975,Tibet,Northern Cyprus,0.14285714285714285
5976,Aruba,Barbados,0.06172839506172839
5977,Faroe Islands,Gibraltar,0.005376344086021506
5978,Laos,Hong Kong,0.02142857142857143
5979,Cayman Islands,Sint Maarten,0.015151515151515152
5980,Yemen,Palestine,0.05128205128205128
5981,Taiwan,Thailand,0.03731343283582089
5982,Liechtenstein,Russia,0.03125
5983,United Arab Emirates,Kuwait,0.0970873786407767
5984,Republic of Ireland,Chile,0.014634146341463415
5985,Anguilla,Trinidad and Tobago,0.030303030303030304
5986,Italy,Poland,0.01818181818181818
5987,Uzbekistan,Albania,0.009259259259259259
5988,Wales,Scotland,0.18944099378881987
5989,South Korea,China PR,0.013953488372093023
5990,Niger,Central African Republic,0.007751937984496124
5991,Croatia,Spain,0.07692307692307693
5992,Saudi Arabia,Netherlands,0.004830917874396135
5993,Hong Kong,Malaysia,0.05392156862745098
5994,Philippines,Iraq,0.01015228426395939
5995,Germany,Colombia,0.004672897196261682
5996,Saint Kitts and Nevis,Belize,0.022988505747126436
5997,Croatia,Australia,0.02564102564102564
5998,Nepal,South Korea,0.05921052631578947
5999,Serbia,Poland,0.0425531914893617
6000,Czechoslovakia,Yugoslavia,0.04938271604938271
6001,Tajikistan,United Arab Emirates,0.013157894736842105
6002,North Macedonia,Slovenia,0.007874015748031496
6003,Italy,Uruguay,0.024242424242424242
6004,Bosnia and Herzegovina,Croatia,0.03773584905660377
6005,Nigeria,Ghana,0.15483870967741936
6006,Venezuela,Bolivia,0.06926406926406926
6007,Benin,Tunisia,0.0392156862745098
6008,Saudi Arabia,Gabon,0.004830917874396135
6009,Somalia,Niger,0.03225806451612903
6010,Aruba,Saint Vincent and the Grenadines,0.012345679012345678
6011,Brazil,Uruguay,0.12650602409638553
6012,Turkey,Sweden,0.013157894736842105
6013,Jordan,North Korea,0.018867924528301886
6014,Israel,Serbia,0.010362694300518135
6015,Egypt,Czechoslovakia,0.0053475935828877
6016,Puerto Rico,Costa Rica,0.011235955056179775
6017,Northern Ireland,Spain,0.03389830508474576
6018,Netherlands,Italy,0.04932735426008968
6019,United States,Denmark,0.007575757575757576
6020,Japan,Bahrain,0.008298755186721992
6021,Turkey,Yugoslavia,0.021929824561403508
6022,Indonesia,Liberia,0.003401360544217687
6023,Scotland,Northern Ireland,0.06177606177606178
6024,Uruguay,Czech Republic,0.003355704697986577
6025,Malawi,Mali,0.01282051282051282
6026,Cayman Islands,Saint Martin,0.015151515151515152
6027,Falkland Islands,Frøya,0.038461538461538464
6028,United Arab Emirates,Czech Republic,0.0048543689320388345
6029,Zambia,Guinea,0.008888888888888889
6030,Ambazonia,Sápmi,0.2
6031,Romania,Sweden,0.021834061135371178
6032,Belgium,Paraguay,0.0035211267605633804
6033,Orkney,Menorca,0.058823529411764705
6034,Algeria,Angola,0.006097560975609756
6035,Zimbabwe,Namibia,0.0379746835443038
6036,Sudan,Mauritania,0.010582010582010581
6037,Iceland,Finland,0.028112449799196786
6038,China PR,Thailand,0.024875621890547265
6039,Yemen DPR,Iraq,0.11764705882352941
6040,Jamaica,Cuba,0.0411522633744856
6041,Congo,Ghana,0.06547619047619048
6042,Togo,Iran,0.010752688172043012
6043,Belize,Panama,0.0625
6044,Israel,Italy,0.02072538860103627
6045,Czechoslovakia,Albania,0.006172839506172839
6046,Cuba,China PR,0.00625
6047,United States,Costa Rica,0.06060606060606061
6048,Guyana,Guadeloupe,0.007042253521126761
6049,Nepal,Myanmar,0.019736842105263157
6050,Indonesia,Kenya,0.003401360544217687
6051,Germany,Mexico,0.009345794392523364
6052,Austria,France,0.0457516339869281
6053,Botswana,Eswatini,0.02857142857142857
6054,Malta,Wales,0.013029315960912053
6055,DR Congo,Zambia,0.0658682634730539
6056,Hitra,Isle of Wight,0.14285714285714285
6057,Hungary,Switzerland,0.03934426229508197
6058,Egypt,Tunisia,0.08021390374331551
6059,Bulgaria,Romania,0.06521739130434782
6060,North Korea,Bulgaria,0.02631578947368421
6061,Sint Maarten,Curaçao,0.037037037037037035
6062,Malta,Luxembourg,0.009771986970684038
6063,Tuvalu,United Koreans in Japan,0.037037037037037035
6064,Guernsey,Åland Islands,0.014285714285714285
6065,Cape Verde,Mali,0.07142857142857142
6066,Haiti,Canada,0.056179775280898875
6067,Estonia,Vietnam,0.0035587188612099642
6068,Republic of Ireland,Northern Ireland,0.00975609756097561
6069,Tonga,New Caledonia,0.13333333333333333
6070,Tajikistan,North Korea,0.05263157894736842
6071,Montserrat,Antigua and Barbuda,0.08333333333333333
6072,Wallis Islands and Futuna,Tahiti,0.21052631578947367
6073,South Korea,Vietnam Republic,0.004651162790697674
6074,Kyrgyzstan,Qatar,0.010752688172043012
6075,Zanzibar,Burundi,0.016260162601626018
6076,Yemen,Mexico,0.00641025641025641
6077,North Korea,Zambia,0.008771929824561403
6078,Jamaica,Guatemala,0.012345679012345678
6079,North Macedonia,South Korea,0.007874015748031496
6080,Uzbekistan,Jordan,0.018518518518518517
6081,Suriname,El Salvador,0.064
6082,Ghana,Italy,0.005681818181818182
6083,Bangladesh,Australia,0.025974025974025976
6084,Myanmar,Palestine,0.009900990099009901
6085,Sudan,Mali,0.010582010582010581
6086,Myanmar,India,0.04455445544554455
6087,Ghana,Denmark,0.005681818181818182
6088,Kenya,Zambia,0.09375
6089,Morocco,Algeria,0.04316546762589928
6090,Czech Republic,Italy,0.031578947368421054
6091,Trinidad and Tobago,Guatemala,0.02734375
6092,Libya,Angola,0.00684931506849315
6093,Wales,Hungary,0.012422360248447204
6094,Curaçao,Denmark,0.014705882352941176
6095,Poland,Cameroon,0.0036231884057971015
6096,Guinea,Mali,0.06666666666666667
6097,Israel,Uruguay,0.02072538860103627
6098,Canada,Czech Republic,0.011299435028248588
6099,Tajikistan,Myanmar,0.013157894736842105
6100,Peru,Poland,0.010101010101010102
6101,Wales,Belgium,0.021739130434782608
6102,Czech Republic,Denmark,0.031578947368421054
6103,Raetia,Székely Land,0.13333333333333333
6104,Egypt,Ivory Coast,0.0374331550802139
6105,South Sudan,Senegal,0.024390243902439025
6106,Tahiti,New Caledonia,0.34615384615384615
6107,Panama,Cuba,0.04608294930875576
6108,Republic of Ireland,Mexico,0.00975609756097561
6109,British Virgin Islands,Curaçao,0.028169014084507043
6110,Czechoslovakia,Mexico,0.006172839506172839
6111,Brunei,Western Australia,0.010309278350515464
6112,Tunisia,Yugoslavia,0.016129032258064516
6113,Oman,Uruguay,0.005263157894736842
6114,France,Yugoslavia,0.0390625
6115,Denmark,Northern Ireland,0.010638297872340425
6116,United States,Italy,0.022727272727272728
6117,Algeria,Mali,0.04878048780487805
6118,Faroe Islands,Slovakia,0.010752688172043012
6119,Azerbaijan,Hungary,0.04487179487179487
6120,United Arab Emirates,Bahrain,0.05825242718446602
6121,Poland,Tunisia,0.0036231884057971015
6122,Cook Islands,Solomon Islands,0.13513513513513514
6123,Anguilla,Sint Maarten,0.06060606060606061
6124,Ukraine,Northern Ireland,0.011904761904761904
6125,DR Congo,Uganda,0.029940119760479042
6126,Benin,Rwanda,0.006535947712418301
6127,Italy,Austria,0.07878787878787878
6128,Bolivia,Hungary,0.007042253521126761
6129,Laos,Turkmenistan,0.014285714285714285
6130,Ghana,Uruguay,0.005681818181818182
6131,Portugal,Bulgaria,0.032432432432432434
6132,Angola,Mali,0.01639344262295082
6133,Turkmenistan,Malaysia,0.02564102564102564
6134,Norway,Trinidad and Tobago,0.002932551319648094
6135,United States,Norway,0.007575757575757576
6136,Iceland,Iran,0.004016064257028112
6137,Japan,India,0.016597510373443983
6138,Zimbabwe,China PR,0.006329113924050633
6139,Singapore,Laos,0.006097560975609756
6140,Cilento,Occitania,1.0
6141,Algeria,Brazil,0.024390243902439025
6142,Albania,German DR,0.010256410256410256
6143,Grenada,Antigua and Barbuda,0.01818181818181818
6144,Brazil,Ecuador,0.012048192771084338
6145,Denmark,Sweden,0.16312056737588654
6146,Albania,Denmark,0.03076923076923077
6147,Romania,Greece,0.034934497816593885
6148,Mexico,Yugoslavia,0.011811023622047244
6149,Chagos Islands,Barawa,0.09090909090909091
6150,Argentina,Portugal,0.009259259259259259
6151,Zimbabwe,Senegal,0.0379746835443038
6152,Cuba,Guatemala,0.0625
6153,Jersey,Gibraltar,0.03278688524590164
6154,Trinidad and Tobago,Morocco,0.0078125
6155,Afghanistan,Nepal,0.04285714285714286
6156,New Zealand,Belarus,0.006211180124223602
6157,Mauritius,Indonesia,0.00641025641025641
6158,Haiti,Jamaica,0.1404494382022472
6159,Republic of Ireland,Netherlands,0.05853658536585366
6160,Ukraine,North Macedonia,0.011904761904761904
6161,Iceland,Mexico,0.012048192771084338
6162,Russia,Basque Country,0.006134969325153374
6163,China PR,Germany,0.004975124378109453
6164,Iraq,Guinea,0.0064516129032258064
6165,Syria,South Korea,0.03225806451612903
6166,Tanzania,Cape Verde,0.00796812749003984
6167,Gibraltar,Latvia,0.03333333333333333
6168,Bulgaria,Armenia,0.0036231884057971015
6169,North Macedonia,Romania,0.03937007874015748
6170,Guatemala,South Africa,0.004901960784313725
6171,Comoros,Egypt,0.014285714285714285
6172,Republic of Ireland,Yugoslavia,0.004878048780487805
6173,Bulgaria,Egypt,0.010869565217391304
6174,Barbados,Martinique,0.037037037037037035
6175,Cape Verde,Angola,0.023809523809523808
6176,Ghana,Niger,0.005681818181818182
6177,Armenia,Poland,0.036231884057971016
6178,Finland,Turkey,0.011848341232227487
6179,Japan,Senegal,0.008298755186721992
6180,Haiti,Honduras,0.07303370786516854
6181,Turks and Caicos Islands,Guadeloupe,0.06451612903225806
6182,Andorra,Kazakhstan,0.01775147928994083
6183,Indonesia,Jordan,0.017006802721088437
6184,Guernsey,Isle of Man,0.014285714285714285
6185,Guatemala,Japan,0.00980392156862745
6186,Kosovo,Norway,0.02857142857142857
6187,Sri Lanka,Hong Kong,0.00684931506849315
6188,Portugal,Northern Ireland,0.010810810810810811
6189,Guyana,Grenada,0.04929577464788732
6190,Gabon,Martinique,0.006993006993006993
6191,Bosnia and Herzegovina,Israel,0.018867924528301886
6192,Fiji,Australia,0.07142857142857142
6193,Netherlands,Egypt,0.004484304932735426
6194,Laos,North Korea,0.007142857142857143
6195,Austria,Latvia,0.006535947712418301
6196,Mauritania,Algeria,0.050359712230215826
6197,Libya,Malta,0.02054794520547945
6198,Kenya,Algeria,0.015625
6199,Cameroon,DR Congo,0.04697986577181208
6200,Belarus,Jordan,0.007407407407407408
6201,Paraguay,Qatar,0.0033783783783783786
6202,Hong Kong,Japan,0.06372549019607843
6203,Ghana,Australia,0.022727272727272728
6204,Bangladesh,Serbia,0.006493506493506494
6205,Myanmar,Burundi,0.0049504950495049506
6206,Equatorial Guinea,Rwanda,0.01282051282051282
6207,Ecuador,Uruguay,0.124
6208,Gambia,Guinea-Bissau,0.07142857142857142
6209,Greenland,Ynys Môn,0.04878048780487805
6210,Egypt,United States,0.0053475935828877
6211,Bulgaria,France,0.03985507246376811
6212,Tanzania,China PR,0.00796812749003984
6213,Curaçao,Saint Vincent and the Grenadines,0.022058823529411766
6214,Faroe Islands,Austria,0.03225806451612903
6215,El Salvador,Argentina,0.011235955056179775
6216,Australia,German DR,0.006369426751592357
6217,Kuwait,Morocco,0.014218009478672985
6218,Peru,Spain,0.010101010101010102
6219,United States Virgin Islands,Aruba,0.038461538461538464
6220,Dominican Republic,Panama,0.07692307692307693
6221,Romania,Republic of Ireland,0.008733624454148471
6222,Azerbaijan,Norway,0.02564102564102564
6223,Ivory Coast,Mexico,0.006896551724137931
6224,Thailand,Saudi Arabia,0.04430379746835443
6225,Nepal,Singapore,0.019736842105263157
6226,Denmark,Cameroon,0.0035460992907801418
6227,Montenegro,Ukraine,0.016666666666666666
6228,Lesotho,Mauritius,0.02857142857142857
6229,Bulgaria,Montenegro,0.010869565217391304
6230,Gabon,Tunisia,0.013986013986013986
6231,Namibia,Nigeria,0.025
6232,Morocco,Iran,0.007194244604316547
6233,Ethiopia,Zimbabwe,0.006097560975609756
6234,Chile,Italy,0.0030303030303030303
6235,Sweden,Latvia,0.006329113924050633
6236,Bosnia and Herzegovina,England,0.009433962264150943
6237,Tunisia,Iraq,0.010752688172043012
6238,Yugoslavia,Sweden,0.018518518518518517
6239,Switzerland,Turkey,0.022284122562674095
6240,Turkey,Belarus,0.0043859649122807015
6241,Yugoslavia,Republic of Ireland,0.006172839506172839
6242,Tibet,Abkhazia,0.07142857142857142
6243,Cape Verde,Burkina Faso,0.047619047619047616
6244,Abkhazia,Occitania,0.2
6245,Sierra Leone,Tunisia,0.015873015873015872
6246,Jamaica,Trinidad and Tobago,0.102880658436214
6247,Paraguay,Germany,0.0033783783783783786
6248,Macau,Myanmar,0.049019607843137254
6249,Guadeloupe,Mexico,0.019230769230769232
6250,Galicia,Occitania,0.3333333333333333
6251,Grenada,Suriname,0.02727272727272727
6252,Australia,Belgium,0.006369426751592357
6253,Iceland,Saudi Arabia,0.012048192771084338
6254,Angola,Lesotho,0.01639344262295082
6255,Finland,Chile,0.002369668246445498
6256,Anguilla,Bonaire,0.030303030303030304
6257,Indonesia,Philippines,0.01020408163265306
6258,Raetia,Sealand,0.06666666666666667
6259,Canada,Egypt,0.011299435028248588
6260,Lebanon,China PR,0.027586206896551724
6261,Greece,Albania,0.017543859649122806
6262,Ethiopia,Mexico,0.006097560975609756
6263,India,United Arab Emirates,0.046296296296296294
6264,New Zealand,Malaysia,0.012422360248447204
6265,Saint Martin,Jamaica,0.06451612903225806
6266,Lebanon,Libya,0.013793103448275862
6267,Austria,England,0.03594771241830065
6268,Liechtenstein,Turkey,0.010416666666666666
6269,Philippines,Macau,0.005076142131979695
